Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/EpBudget
280.378173828125,578.4445190429688,1001.0,10.0,1.1699330806732178,0.0052457512356340885,40.0,0.999760091304779,0.999760091304779,0.999760091304779,0.011114046908915043,0.00026699999580159783,0.779592752456665,220000.0,-0.004933997523039579,-0.001508068758994341,-0.2699165940284729,4.136956214904785,-1.2273659706115723,-66.52420806884766,811.2086181640625,14.653532981872559,65.54715728759766,80.20072937011719,249.37429809570312,-8881.7880859375
272.97869873046875,595.4345703125,1001.0,11.0,1.1499886512756348,0.004483903758227825,40.0,0.9987719058990479,0.9987719058990479,0.9987719058990479,0.01106342114508152,0.0002640000020619482,0.7641872763633728,240000.0,-0.004983600229024887,-4.9602705985307693e-05,-0.09093382209539413,5.1266374588012695,0.9896812438964844,-67.84742736816406,880.118896484375,13.860040664672852,55.026084899902344,68.88616943359375,290.33404541015625,-8399.55078125
263.322021484375,615.40771484375,1001.0,12.0,1.1298741102218628,0.004511895589530468,40.0,0.999937891960144,0.999937891960144,0.999937891960144,0.010003470815718174,0.0002610000083222985,0.7489723563194275,260000.0,-0.004280682187527418,0.000702918041497469,-0.12910985946655273,5.45638370513916,0.3297462463378906,-68.35951232910156,953.3299560546875,13.713485717773438,59.4761848449707,73.18972778320312,273.26239013671875,-8981.8369140625
257.6028747558594,629.7295532226562,1001.0,13.0,1.127985954284668,0.004983501974493265,40.0,0.9986494183540344,0.9986494183540344,0.9986494183540344,0.011087059043347836,0.0002579999854788184,0.7475532293319702,280000.0,-0.004236469976603985,4.4212210923433304e-05,-0.016507741063833237,6.101290225982666,0.6449065208435059,-69.56566619873047,1024.79541015625,14.359379768371582,57.06246566772461,71.42190551757812,280.0261535644531,-8919.498046875
260.81658935546875,622.5479125976562,1001.0,14.0,1.1065433025360107,0.004781019873917103,40.0,0.9982957243919373,0.9982957243919373,0.9982957243919373,0.011481666006147861,0.00025499999173916876,0.7317006587982178,300000.0,-0.004465019330382347,-0.00022854935377836227,0.0007760301232337952,7.050350666046143,0.9490604400634766,-69.99637603759766,1116.5904541015625,15.405096054077148,76.3551025390625,91.76038360595703,217.958984375,-8667.138671875
256.17742919921875,633.0856323242188,1001.0,15.0,1.0923373699188232,0.005249788518995047,40.0,0.9988471865653992,0.9988471865653992,0.9988471865653992,0.011159324087202549,0.0002519999979995191,0.7213736772537231,320000.0,-0.004393680952489376,7.133837789297104e-05,-0.03299842029809952,4.609282493591309,-2.441068172454834,-71.33879089355469,1205.7501220703125,19.601640701293945,69.50679016113281,89.10848236083984,224.44552612304688,-9283.7060546875
257.10284423828125,633.4075927734375,1001.0,16.0,1.0755982398986816,0.005898145027458668,40.0,0.9985666871070862,0.9985666871070862,0.9985666871070862,0.011211995966732502,0.00024900000425986946,0.7094008922576904,340000.0,-0.004595006350427866,-0.00020132539793848991,0.13544076681137085,5.084815979003906,0.47553348541259766,-71.36597442626953,1284.0836181640625,14.536222457885742,63.75336837768555,78.2896499633789,255.4615936279297,-8695.8720703125
275.1876525878906,605.9835815429688,1001.0,17.0,1.0509777069091797,0.005400468595325947,40.0,0.9981086254119873,0.9981086254119873,0.9981086254119873,0.01167353242635727,0.0002460000105202198,0.6921511292457581,360000.0,-0.003952536266297102,0.000642470084130764,0.31550854444503784,5.262813091278076,0.17799711227416992,-73.02266693115234,1371.638427734375,16.16008186340332,71.36917114257812,87.52930450439453,228.49490356445312,-7547.3125
285.2972412109375,592.502685546875,1001.0,18.0,1.0296543836593628,0.006504010874778032,40.0,0.9998587965965271,0.9998587965965271,0.9998587965965271,0.01175752468407154,0.00024300000222865492,0.6775476336479187,380000.0,-0.005542840342968702,-0.0015903040766716003,0.33246737718582153,4.867533206939697,-0.3952798843383789,-73.06133270263672,1441.963134765625,15.411409378051758,54.881126403808594,70.29259490966797,284.5249938964844,-8139.54541015625
281.7558898925781,599.0925903320312,1001.0,19.0,1.010550618171692,0.007136226631700993,40.0,0.9988552927970886,0.9988552927970886,0.9988552927970886,0.013223279267549515,0.00023999999393709004,0.6647247076034546,400000.0,-0.0049316431395709515,0.0006111972033977509,0.3074930012226105,4.805581092834473,-0.06195211410522461,-72.18046569824219,1519.891845703125,14.697863578796387,63.20635223388672,77.90426635742188,256.725341796875,-8466.7841796875
275.0686340332031,606.8375244140625,1001.0,20.0,0.9850521087646484,0.007004844024777412,40.0,0.9986391067504883,0.9986391067504883,0.9986391067504883,0.01217641867697239,0.00023700000019744039,0.6479954123497009,420000.0,-0.0044187093153595924,0.000512933824211359,0.05464116111397743,5.458395481109619,0.6528143882751465,-72.82801055908203,1602.4835205078125,15.016302108764648,67.54195404052734,82.55830383300781,242.25303649902344,-7865.671875
277.47259521484375,609.4959106445312,1001.0,21.0,0.9862533807754517,0.007329129613935947,40.0,0.9978148341178894,0.9978148341178894,0.9978148341178894,0.012083902955055237,0.00023400000645779073,0.6487663984298706,440000.0,-0.00393621576949954,0.0004824935458600521,-0.28252142667770386,5.245345115661621,-0.21305036544799805,-73.59021759033203,1676.1300048828125,13.981745719909668,59.63473129272461,73.61652374267578,271.6781311035156,-8251.0908203125
286.5351257324219,594.9529418945312,1001.0,22.0,0.9692147374153137,0.006147092208266258,40.0,0.9984458684921265,0.9984458684921265,0.9984458684921265,0.01134375762194395,0.00023099999816622585,0.6378090977668762,460000.0,-0.004660595208406448,-0.000724379438906908,0.04519622400403023,5.048607349395752,-0.19673776626586914,-73.3077392578125,1760.7730712890625,14.259714126586914,70.3512954711914,84.61105346679688,236.375732421875,-7281.0146484375
291.7015686035156,594.0092163085938,1001.0,23.0,0.9611474275588989,0.005864889360964298,40.0,0.9985179901123047,0.9985179901123047,0.9985179901123047,0.012259325012564659,0.0002280000044265762,0.6326808333396912,480000.0,-0.0055956593714654446,-0.0009350641630589962,-0.06620382517576218,5.013904094696045,-0.03470325469970703,-72.31442260742188,1836.723876953125,14.697789192199707,61.22871780395508,75.92655181884766,263.4124450683594,-8101.6669921875
290.07879638671875,595.1875610351562,1001.0,24.0,0.9409283995628357,0.005363925360143185,40.0,0.999462902545929,0.999462902545929,0.999462902545929,0.0112051572650671,0.00022499999613501132,0.6200219988822937,500000.0,-0.004696044139564037,0.0008996152319014072,0.1753246784210205,5.49906587600708,0.48516178131103516,-73.29651641845703,1927.4705810546875,14.269603729248047,76.44634246826172,90.71602630615234,220.4682159423828,-8097.85107421875
290.0384826660156,595.3745727539062,1001.0,25.0,0.9105927348136902,0.006104417145252228,40.0,0.9985315799713135,0.9985315799713135,0.9985315799713135,0.012208725325763226,0.00022200000239536166,0.6014981269836426,520000.0,-0.005268092267215252,-0.0005720481276512146,-0.2641456425189972,6.386001110076904,0.8869352340698242,-70.87318420410156,2007.5302734375,15.021991729736328,64.98523712158203,80.00727844238281,249.9772491455078,-7783.771484375
290.7018127441406,591.5381469726562,1001.0,26.0,0.8751417994499207,0.006252547726035118,40.0,0.9991343021392822,0.9991343021392822,0.9991343021392822,0.01299380138516426,0.00021899999410379678,0.5805519223213196,540000.0,-0.004810107406228781,0.0004579848609864712,-0.11487171053886414,3.7837488651275635,-2.602252244949341,-71.30260467529297,2074.40380859375,14.646636009216309,52.1938362121582,66.84052276611328,299.2196960449219,-7906.7197265625
302.22882080078125,578.7030029296875,1001.0,27.0,0.8724958896636963,0.006321888882666826,40.0,0.9985660314559937,0.9985660314559937,0.9985660314559937,0.012851409614086151,0.00021600000036414713,0.579007089138031,560000.0,-0.00429822551086545,0.0005118818953633308,0.16143497824668884,6.80790376663208,3.0241549015045166,-70.39604187011719,2145.9912109375,14.418150901794434,57.13538360595703,71.55358123779297,279.5108337402344,-6933.84716796875
304.6187438964844,574.1956787109375,1001.0,28.0,0.8670059442520142,0.005753898061811924,40.0,0.9991018176078796,0.9991018176078796,0.9991018176078796,0.012180730700492859,0.00021300000662449747,0.5758398771286011,580000.0,-0.004934273660182953,-0.000636048149317503,-0.08238592743873596,4.9704389572143555,-1.8374648094177246,-71.55426788330078,2237.979736328125,14.480663299560547,77.48677825927734,91.96778106689453,217.46746826171875,-7415.60595703125
313.3771667480469,562.7904052734375,1001.0,29.0,0.8387523889541626,0.006223612930625677,40.0,0.9987684488296509,0.9987684488296509,0.9987684488296509,0.012423094362020493,0.0002099999983329326,0.5598008036613464,600000.0,-0.004636317957192659,0.0002979557029902935,-0.14669474959373474,5.846604824066162,0.8761658668518066,-70.9725341796875,2335.450439453125,19.130388259887695,78.2755355834961,97.4059829711914,205.32620239257812,-7128.3388671875
313.1011962890625,565.841064453125,1001.0,30.0,0.8209898471832275,0.007658402435481548,40.0,0.99623042345047,0.99623042345047,0.99623042345047,0.012927928008139133,0.00020700000459328294,0.5499404668807983,620000.0,-0.004018628969788551,0.000617688987404108,-0.020961470901966095,6.858493804931641,1.0118889808654785,-68.93538665771484,2417.838134765625,14.650686264038086,67.70909118652344,82.3598403930664,242.83680725097656,-7582.59228515625
301.3245849609375,587.68212890625,1001.0,31.0,0.7957607507705688,0.007601721212267876,40.0,0.9978873133659363,0.9978873133659363,0.9978873133659363,0.012222060933709145,0.00020399999630171806,0.5362433791160583,640000.0,-0.004269707947969437,-0.0002510789781808853,-0.12437386810779572,6.792966365814209,-0.06552743911743164,-68.974365234375,2495.665771484375,14.674671173095703,63.11773681640625,77.7924575805664,257.0943298339844,-7863.48583984375
305.8453674316406,582.1112670898438,1001.0,32.0,0.7870064377784729,0.006592998281121254,40.0,0.9976545572280884,0.9976545572280884,0.9976545572280884,0.013335291296243668,0.0002010000025620684,0.5315646529197693,660000.0,-0.004346007015556097,-7.629906758666039e-05,-0.12577688694000244,7.009277820587158,0.21631145477294922,-68.70793151855469,2571.309326171875,15.533480644226074,60.076988220214844,75.61053466796875,264.5133972167969,-7220.49609375
316.4862365722656,560.1614990234375,1001.0,33.0,0.7680588960647583,0.0056236679665744305,40.0,0.9979438185691833,0.9979438185691833,0.9979438185691833,0.011825690977275372,0.00019799999427050352,0.5215919613838196,680000.0,-0.004588821437209845,-0.00024281442165374756,0.20486648380756378,6.189114093780518,-0.8201637268066406,-66.164306640625,2643.564453125,15.299259185791016,56.91010665893555,72.20940399169922,276.97222900390625,-6554.59765625
314.1981201171875,564.1478271484375,1001.0,34.0,0.7619998455047607,0.0065269507467746735,40.0,0.9977810382843018,0.9977810382843018,0.9977810382843018,0.011964187026023865,0.00019500000053085387,0.518436849117279,700000.0,-0.0047278073616325855,-0.00013898592442274094,0.031252630054950714,6.008989334106445,-0.18012475967407227,-65.85262298583984,2712.584228515625,13.963993072509766,55.03675842285156,69.00081634521484,289.8516540527344,-7709.57666015625
302.8764343261719,584.7527465820312,1001.0,35.0,0.7595449090003967,0.0074355811811983585,40.0,0.9987118244171143,0.9987118244171143,0.9987118244171143,0.012603280134499073,0.00019200000679120421,0.5171670913696289,720000.0,-0.005099081434309483,-0.00037127407267689705,-0.2589992582798004,5.249165058135986,-0.759824275970459,-64.58810424804688,2783.569091796875,14.363685607910156,56.57855987548828,70.94230651855469,281.9192199707031,-7888.478515625
294.6966857910156,595.8953247070312,1001.0,36.0,0.7437368035316467,0.0054931640625,40.0,0.9983886480331421,0.9983886480331421,0.9983886480331421,0.012918139807879925,0.00018899999849963933,0.5090570449829102,740000.0,-0.005022174213081598,7.690722122788429e-05,0.014702621847391129,5.115381240844727,-0.13378381729125977,-64.42340850830078,2857.8486328125,14.947027206420898,59.29248809814453,74.23963165283203,269.3979187011719,-7645.91943359375
294.8900451660156,596.5401611328125,1001.0,37.0,0.7359487414360046,0.006487763952463865,40.0,0.9977242946624756,0.9977242946624756,0.9977242946624756,0.01193784736096859,0.00018600000475998968,0.5051054358482361,760000.0,-0.003963290248066187,0.0010588839650154114,-0.2524801790714264,5.475725173950195,0.36034393310546875,-64.7663345336914,2954.80126953125,14.961651802062988,81.93907165527344,96.90077209472656,206.39669799804688,-7302.23046875
300.1636962890625,587.5968627929688,1001.0,38.0,0.7314725518226624,0.007448554039001465,40.0,0.9986415505409241,0.9986415505409241,0.9986415505409241,0.013461959548294544,0.0001829999964684248,0.5028496384620667,780000.0,-0.005995697341859341,-0.0020324070937931538,0.23653098940849304,4.491724491119385,-0.9840006828308105,-65.6419677734375,3037.326171875,15.46590805053711,67.02566528320312,82.49162292480469,242.44886779785156,-7268.3896484375
300.56268310546875,588.4717407226562,1001.0,39.0,0.7208138108253479,0.006880031432956457,40.0,0.9995920658111572,0.9995920658111572,0.9995920658111572,0.012834099121391773,0.00018000000272877514,0.4975193738937378,800000.0,-0.005297595635056496,0.000698101706802845,0.030575692653656006,5.218047142028809,0.7263226509094238,-63.83375549316406,3109.39892578125,13.617741584777832,58.435638427734375,72.05343627929688,277.57177734375,-7805.10595703125
304.9886779785156,584.8595581054688,1001.0,40.0,0.7148990035057068,0.00650517363101244,40.0,0.998265266418457,0.998265266418457,0.998265266418457,0.013051091693341732,0.00017699999443721026,0.49458548426628113,820000.0,-0.006492584943771362,-0.0011949893087148666,0.04872244969010353,4.745165824890137,-0.4728813171386719,-63.866092681884766,3179.126953125,14.341731071472168,55.34519577026367,69.68698120117188,286.9976501464844,-7510.68408203125
308.5769958496094,574.5869750976562,1001.0,41.0,0.7008897662162781,0.005971291568130255,40.0,0.996990978717804,0.996990978717804,0.996990978717804,0.012548674829304218,0.0001740000006975606,0.4877045452594757,840000.0,-0.0044191437773406506,0.0020734411664307117,-0.036471057683229446,5.332154273986816,0.5869884490966797,-63.142120361328125,3257.778564453125,16.312267303466797,62.30302047729492,78.61534118652344,254.4032745361328,-7102.05615234375
313.70147705078125,562.3794555664062,1001.0,42.0,0.6960504055023193,0.007097261026501656,40.0,0.9979901909828186,0.9979901909828186,0.9979901909828186,0.012868334539234638,0.00017100000695791095,0.4853498339653015,860000.0,-0.005039723124355078,-0.0006205793470144272,-0.09964889287948608,5.467047691345215,0.13489341735839844,-62.737449645996094,3367.7314453125,15.879410743713379,94.04806518554688,109.92754364013672,181.9380340576172,-6934.16357421875
304.62353515625,581.63232421875,1001.0,43.0,0.6910258531570435,0.0067642442882061005,40.0,0.9991839528083801,0.9991839528083801,0.9991839528083801,0.012762758880853653,0.00016799999866634607,0.4829168915748596,880000.0,-0.00583636574447155,-0.0007966426201164722,-0.1946209967136383,5.281579494476318,-0.18546819686889648,-62.92234420776367,3443.291748046875,15.372694969177246,60.14785385131836,75.52061462402344,264.8283386230469,-7889.5732421875
304.9644470214844,585.2935180664062,1001.0,44.0,0.6816835999488831,0.0066190543584525585,40.0,0.9998723268508911,0.9998723268508911,0.9998723268508911,0.013060204684734344,0.00016500000492669642,0.4784277081489563,900000.0,-0.005414306651800871,0.0004220590926706791,0.26345208287239075,4.466004848480225,-0.8155746459960938,-63.90229415893555,3524.82666015625,15.485509872436523,66.00239562988281,81.48800659179688,245.43490600585938,-7595.13671875
290.76837158203125,609.1795043945312,1001.0,45.0,0.6749252676963806,0.005700505804270506,40.0,0.9986852407455444,0.9986852407455444,0.9986852407455444,0.012318024411797523,0.00016199999663513154,0.47520455718040466,920000.0,-0.00516465725377202,0.00024964939802885056,0.08083132654428482,4.47845458984375,0.01244974136352539,-63.181461334228516,3600.1474609375,15.1375732421875,60.13945007324219,75.27706146240234,265.6851806640625,-8311.1689453125
295.44073486328125,600.8670654296875,1001.0,46.0,0.6793789863586426,0.005728735122829676,40.0,1.0000197887420654,1.0000197887420654,1.0000197887420654,0.012201881036162376,0.00015900000289548188,0.47732535004615784,940000.0,-0.0057884519919753075,-0.0006237947382032871,0.1830730140209198,4.870554447174072,0.39209985733032227,-61.779136657714844,3674.15185546875,14.578384399414062,59.4053955078125,73.98384094238281,270.3293151855469,-7636.6103515625
285.602783203125,617.5272827148438,1001.0,47.0,0.6552516222000122,0.009525937959551811,40.0,0.9999896287918091,0.9999896287918091,0.9999896287918091,0.01428837887942791,0.000155999994603917,0.4659633934497833,960000.0,-0.005983131937682629,-0.00019467994570732117,0.0038361884653568268,4.239391326904297,-0.6311631202697754,-61.32616424560547,3758.1474609375,14.665966033935547,69.28047180175781,83.94650268554688,238.24696350097656,-8341.4189453125
285.5692443847656,620.903564453125,1001.0,48.0,0.608974039554596,0.008763913065195084,40.0,1.0006835460662842,1.0006835460662842,1.0006835460662842,0.013894732110202312,0.00015300000086426735,0.44489604234695435,980000.0,-0.005548445042222738,0.00043468689545989037,0.05396594479680061,4.258313179016113,0.018921852111816406,-62.19734191894531,3841.08154296875,14.601101875305176,68.28854370117188,82.88970947265625,241.28448486328125,-8046.36279296875
286.7079772949219,623.8222045898438,1001.0,49.0,0.5819436311721802,0.009122749790549278,40.0,1.0000500679016113,1.0000500679016113,1.0000500679016113,0.013028512708842754,0.0001500000071246177,0.4330154061317444,1000000.0,-0.005191141739487648,0.00035730330273509026,-0.266213059425354,4.953104496002197,0.694791316986084,-61.19587326049805,3924.16357421875,15.093745231628418,67.95281219482422,83.04664611816406,240.82850646972656,-7874.43408203125
282.837890625,629.66064453125,1001.0,50.0,0.5567260980606079,0.007385037839412689,40.0,0.9994058012962341,0.9994058012962341,0.9994058012962341,0.012691987678408623,0.00014699999883305281,0.42223238945007324,1020000.0,-0.0057092588394880295,-0.0005181171000003815,-0.06651325523853302,4.129556655883789,-0.8235478401184082,-61.3450927734375,4001.09521484375,14.812797546386719,62.06641387939453,76.87925720214844,260.148193359375,-8253.0595703125
280.5273132324219,633.8474731445312,1001.0,51.0,0.528576672077179,0.00848256703466177,40.0,0.9989824295043945,0.9989824295043945,0.9989824295043945,0.013730868697166443,0.00014400000509340316,0.4105163812637329,1040000.0,-0.005337867885828018,0.0003713909536600113,-0.40599098801612854,4.538306713104248,0.408750057220459,-62.253379821777344,4069.7177734375,14.179877281188965,54.42202377319336,68.60193634033203,291.5369567871094,-8368.8056640625
282.30987548828125,628.4916381835938,1001.0,52.0,0.5033580660820007,0.007298008073121309,40.0,0.9998106360435486,0.9998106360435486,0.9998106360435486,0.013149181380867958,0.00014099999680183828,0.4002976417541504,1060000.0,-0.004719090182334185,0.0006187777034938335,0.05514569580554962,4.652662754058838,0.11435604095458984,-60.031036376953125,4151.12158203125,14.700007438659668,66.68145751953125,81.38153839111328,245.75599670410156,-7699.01806640625
282.2537841796875,623.83447265625,1001.0,53.0,0.4864599108695984,0.007427483331412077,40.0,1.000396966934204,1.000396966934204,1.000396966934204,0.01372675783932209,0.00013800000306218863,0.39358022809028625,1080000.0,-0.005613065790385008,-0.0008939756080508232,0.11467744410037994,5.108954906463623,0.45629215240478516,-61.38462448120117,4223.08154296875,15.365939140319824,56.54454803466797,71.9105453491211,278.12335205078125,-7617.96044921875
285.1910095214844,617.9752807617188,1001.0,54.0,0.47134897112846375,0.006217787507921457,40.0,1.0019333362579346,1.0019333362579346,1.0019333362579346,0.012935136444866657,0.00013499999477062374,0.38767722249031067,1100000.0,-0.00577491894364357,-0.0001618531532585621,-0.30840054154396057,3.6303915977478027,-1.4785633087158203,-61.52950668334961,4303.205078125,15.979512214660645,64.11246490478516,80.092041015625,249.71270751953125,-8078.68115234375
277.83660888671875,627.2654418945312,1001.0,55.0,0.4548361599445343,0.0077230073511600494,40.0,0.9990568161010742,0.9990568161010742,0.9990568161010742,0.013176931999623775,0.0001320000010309741,0.3813270926475525,1120000.0,-0.005839204415678978,-6.428547203540802e-05,0.07558787614107132,4.64362096786499,1.0132293701171875,-60.705142974853516,4398.048828125,15.157846450805664,79.64551544189453,94.80345153808594,210.96278381347656,-8207.1279296875
273.4016418457031,639.6168212890625,1001.0,56.0,0.44371065497398376,0.007058100774884224,40.0,0.9988086223602295,0.9988086223602295,0.9988086223602295,0.012895737774670124,0.0001289999927394092,0.3771085739135742,1140000.0,-0.005229825619608164,0.0006093787960708141,-0.14512890577316284,4.778324127197266,0.1347031593322754,-61.2047119140625,4494.09619140625,15.154210090637207,80.84262084960938,95.99690246582031,208.34005737304688,-8257.7900390625
281.894287109375,625.389404296875,1001.0,57.0,0.43090716004371643,0.005740215070545673,40.0,0.9998730421066284,0.9998730421066284,0.9998730421066284,0.012159513309597969,0.00012599999899975955,0.37230974435806274,1160000.0,-0.005946463905274868,-0.0007166382856667042,-0.16488397121429443,4.1490797996521,-0.629244327545166,-61.97187042236328,4568.041015625,14.858652114868164,59.03798294067383,73.89668273925781,270.64813232421875,-7404.45947265625
283.0032958984375,626.4357299804688,1001.0,58.0,0.41661280393600464,0.007949430495500565,40.0,0.9996542930603027,0.9996542930603027,0.9996542930603027,0.0133593138307333,0.0001230000052601099,0.36702868342399597,1180000.0,-0.006128526758402586,-0.00018206285312771797,0.04191076010465622,4.246127128601074,0.09704732894897461,-62.13268280029297,4644.44970703125,15.930498123168945,60.450355529785156,76.38090515136719,261.8455505371094,-8181.80615234375
278.4437561035156,632.729248046875,1001.0,59.0,0.39548972249031067,0.00666074687615037,40.0,1.0003994703292847,1.0003994703292847,1.0003994703292847,0.012750595808029175,0.00011999999696854502,0.3593587279319763,1200000.0,-0.005231804680079222,0.0008967220783233643,-0.28158867359161377,4.291887283325195,0.045760154724121094,-61.66975021362305,4719.0400390625,15.35243034362793,59.21088409423828,74.56339263916016,268.2281494140625,-8465.283203125
277.346923828125,632.94384765625,1001.0,60.0,0.37245044112205505,0.010305412113666534,40.0,0.9988927841186523,0.9988927841186523,0.9988927841186523,0.014647113159298897,0.00011700000322889537,0.3511725068092346,1220000.0,-0.005792687181383371,-0.0005608825013041496,-0.09492150694131851,4.897702217102051,0.6058149337768555,-62.61247634887695,4790.734375,15.394329071044922,56.24539566040039,71.6397705078125,279.174560546875,-7717.759765625
279.0758056640625,633.5235595703125,1001.0,61.0,0.35555189847946167,0.006316739600151777,40.0,1.0006767511367798,1.0006767511367798,1.0006767511367798,0.012746901251375675,0.0001140000022132881,0.3452869951725006,1240000.0,-0.005399768706411123,0.0003929184749722481,-0.1446819007396698,4.03983211517334,-0.8578701019287109,-61.89514923095703,4894.8291015625,13.78311538696289,90.29255676269531,104.07573699951172,192.16773986816406,-8474.9189453125
269.3745422363281,644.5858764648438,1001.0,62.0,0.32921528816223145,0.009840771555900574,40.0,1.0005526542663574,1.0005526542663574,1.0005526542663574,0.01391851156949997,0.00011100000119768083,0.33632153272628784,1260000.0,-0.006512152496725321,-0.0011123837903141975,-0.22724539041519165,4.457770824432373,0.4179387092590332,-62.3297233581543,4966.4130859375,14.191765785217285,57.355838775634766,71.54767608642578,279.5339050292969,-8570.453125
