Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/EpBudget
303.9794616699219,516.0405883789062,1001.0,0.0,1.4147311449050903,0.006942243780940771,40.0,0.9994240999221802,0.9994240999221802,0.9994240999221802,0.00947217084467411,0.0002969999914057553,0.9958081841468811,20000.0,-0.001489264308474958,-0.001489264308474958,-0.08296164125204086,5.395346641540527,5.395346641540527,-0.13026729226112366,64.19923400878906,15.042716979980469,49.155887603759766,64.19864654541016,311.5330505371094,-9679.8271484375
293.2425842285156,531.0379028320312,1001.0,1.0,1.3888548612594604,0.004012403544038534,40.0,1.0005308389663696,1.0005308389663696,1.0005308389663696,0.009986978955566883,0.00029399999766610563,0.9703841805458069,40000.0,-0.0033854935318231583,-0.0018962292233482003,0.16744792461395264,4.74873161315918,-0.6466150283813477,-14.680262565612793,137.45347595214844,14.276501655578613,58.9577751159668,73.23432159423828,273.09600830078125,-9891.162109375
279.21820068359375,551.163330078125,1001.0,2.0,1.3587026596069336,0.0028726141899824142,40.0,0.9993611574172974,0.9993611574172974,0.9993611574172974,0.009505671449005604,0.000291000003926456,0.9415619373321533,60000.0,-0.0022686105221509933,0.001116883009672165,-0.09378768503665924,6.187937259674072,1.4392056465148926,-26.931156158447266,216.4654083251953,15.273311614990234,63.71320724487305,78.98656463623047,253.20762634277344,-10033.7900390625
265.93121337890625,569.5625,1001.0,3.0,1.3291611671447754,0.0034485755022615194,40.0,1.0002250671386719,1.0002250671386719,1.0002250671386719,0.009107065387070179,0.0002880000101868063,0.9141583442687988,80000.0,-0.0024055226240307093,-0.00013691210187971592,-0.12579840421676636,6.390676021575928,0.20273876190185547,-36.83415985107422,291.9011535644531,14.44166374206543,60.964576721191406,75.40628814697266,265.2298583984375,-9980.0546875
255.66334533691406,586.599853515625,1001.0,4.0,1.2973610162734985,0.003333691507577896,40.0,1.0003670454025269,1.0003670454025269,1.0003670454025269,0.009308338165283203,0.0002849999873433262,0.8855423331260681,100000.0,-0.003390497760847211,-0.0009849751368165016,-0.13053259253501892,6.261273384094238,-0.12940263748168945,-44.72687911987305,372.9315490722656,14.539090156555176,66.46773529052734,81.00688934326172,246.89259338378906,-9784.666015625
257.39080810546875,586.1738891601562,1001.0,5.0,1.2728044986724854,0.003249137429520488,40.0,0.9991032481193542,0.9991032481193542,0.9991032481193542,0.00972622912377119,0.00028199999360367656,0.8640526533126831,120000.0,-0.0035116225481033325,-0.00012112478725612164,-0.29690733551979065,6.05740213394165,-0.2038712501525879,-50.56571960449219,450.9849548339844,14.537323951721191,63.48672866821289,78.02410888671875,256.3310241699219,-8774.2255859375
267.77374267578125,578.9456176757812,1001.0,6.0,1.2446775436401367,0.00397798977792263,40.0,0.999846339225769,0.999846339225769,0.999846339225769,0.010024434886872768,0.0002789999998640269,0.8400923609733582,140000.0,-0.0032732547260820866,0.00023836782202124596,-0.09861388802528381,6.33778715133667,0.28038501739501953,-56.10883712768555,525.0424194335938,15.244962692260742,58.76665115356445,74.01165771484375,270.2276916503906,-8476.390625
272.921630859375,575.6783447265625,1001.0,7.0,1.2103055715560913,0.0046111345291137695,40.0,0.9994895458221436,0.9994895458221436,0.9994895458221436,0.010184257291257381,0.00027600000612437725,0.8117092251777649,160000.0,-0.0036955163814127445,-0.00042226165533065796,0.13699302077293396,5.937649726867676,-0.40013742446899414,-59.75041198730469,599.179443359375,13.956147193908691,60.16038131713867,74.1165771484375,269.84515380859375,-8498.330078125
266.1040344238281,590.9671020507812,1001.0,8.0,1.186336874961853,0.0033135947305709124,40.0,0.9994378685951233,0.9994378685951233,0.9994378685951233,0.010170376859605312,0.0002730000123847276,0.7924752235412598,180000.0,-0.0034768437035381794,0.00021867267787456512,0.07625578343868256,5.351409435272217,-0.586240291595459,-62.72038650512695,695.658447265625,14.065991401672363,82.39384460449219,96.46005249023438,207.33970642089844,-8807.1943359375
256.78363037109375,609.2880249023438,1001.0,9.0,1.1810466051101685,0.003152006771415472,40.0,0.9986395239830017,0.9986395239830017,0.9986395239830017,0.010171686299145222,0.0002699999895412475,0.7882899045944214,200000.0,-0.0036617580335587263,-0.0001849143300205469,0.06535175442695618,4.58197021484375,-0.7694392204284668,-65.10369110107422,793.2445678710938,22.75054359436035,74.77715301513672,97.52777099609375,205.06980895996094,-9079.453125
251.9476318359375,626.6055297851562,1001.0,10.0,1.153365969657898,0.004013576079159975,40.0,1.0004268884658813,1.0004268884658813,1.0004268884658813,0.010431158356368542,0.00026699999580159783,0.7667779922485352,220000.0,-0.004822383169084787,-0.001160625135526061,-0.1538563072681427,4.875224590301514,0.29325437545776367,-66.53242492675781,872.2716674804688,16.091840744018555,62.891632080078125,78.9835433959961,253.21730041503906,-9105.3828125
252.37351989746094,637.5899047851562,1001.0,11.0,1.116277813911438,0.005523990839719772,40.0,0.999845027923584,0.999845027923584,0.999845027923584,0.011324449442327023,0.0002640000020619482,0.7388699054718018,240000.0,-0.004764739889651537,5.764327943325043e-05,-0.058244433254003525,5.322822093963623,0.4475975036621094,-69.20576477050781,955.56787109375,14.881256103515625,68.37759399414062,83.2589111328125,240.2145233154297,-9163.2939453125
246.23297119140625,657.6821899414062,1001.0,12.0,1.0987910032272339,0.0037377853877842426,40.0,0.9989644885063171,0.9989644885063171,0.9989644885063171,0.009054305963218212,0.0002610000083222985,0.7260468602180481,260000.0,-0.0029766978695988655,0.0017880420200526714,0.13705091178417206,4.759068012237549,-0.5637540817260742,-69.28437805175781,1032.3359375,14.080771446228027,62.65446472167969,76.73529052734375,260.6362609863281,-9606.361328125
249.48667907714844,652.2988891601562,1001.0,13.0,1.079470157623291,0.004532919265329838,40.0,0.9991304278373718,0.9991304278373718,0.9991304278373718,0.011027242988348007,0.0002579999854788184,0.7121557593345642,280000.0,-0.004041621927171946,-0.00106492405757308,-0.03972191736102104,6.323886394500732,1.5648183822631836,-71.20845794677734,1106.630126953125,13.723794937133789,60.544925689697266,74.26880645751953,269.29205322265625,-8608.4189453125
