Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
353.3884582519531,412.9202575683594,1001.0,0.0,1.4128785133361816,0.0018408403266221285,40.0,1.0002892017364502,1.0002892017364502,1.0002892017364502,0.008378402329981327,0.0002969999914057553,0.9939619898796082,20000.0,-0.0009500166052021086,-0.0009500166052021086,-0.10399795323610306,4.738643169403076,4.738643169403076,0.03464416414499283,5.686700820922852,5.686700820922852,-0.17169757187366486,116.67050170898438,36.42137908935547,80.24864196777344,116.67008209228516,171.42355346679688,0.035999998450279236,0.035999998450279236,0.035999998450279236,0.0
335.32989501953125,436.040283203125,1001.0,1.0,1.4022607803344727,0.002324368804693222,40.0,1.0000768899917603,1.0000768899917603,1.0000768899917603,0.008337592706084251,0.00029399999766610563,0.9834663271903992,40000.0,-0.0011338840704411268,-0.0001838674652390182,0.1221604198217392,4.604516983032227,-0.1341261863708496,5.538906097412109,4.391842365264893,-1.294858455657959,7.452754497528076,238.52598571777344,39.414581298828125,82.39875030517578,121.81338500976562,164.18556213378906,0.0710381269454956,0.0710381269454956,0.0710381269454956,0.0
335.67340087890625,430.8519592285156,1001.0,2.0,1.4123493432998657,0.0028489716351032257,40.0,0.999580442905426,0.999580442905426,0.999580442905426,0.008616359904408455,0.000291000003926456,0.9934362769126892,60000.0,-0.001942130271345377,-0.0008082462009042501,-0.06561408191919327,4.8290510177612305,0.2245340347290039,11.300519943237305,3.914066791534424,-0.47777557373046875,12.778704643249512,366.1587829589844,42.33456039428711,85.27070617675781,127.60533142089844,156.73326110839844,0.10608021914958954,0.10608021914958954,0.10608021914958954,0.0
343.440185546875,413.7355041503906,1001.0,3.0,1.397814393043518,0.004269985947757959,40.0,1.0017955303192139,1.0017955303192139,1.0017955303192139,0.010016944259405136,0.0002880000101868063,0.979110598564148,80000.0,-0.0028892175760120153,-0.0009470873046666384,0.17033228278160095,5.193445205688477,0.3643941879272461,15.74510669708252,4.088583469390869,0.1745166778564453,16.418960571289062,485.4589538574219,36.558074951171875,82.71141052246094,119.26953887939453,167.68740844726562,0.1410606950521469,0.1410606950521469,0.1410606950521469,0.0
359.18621826171875,392.9355163574219,1001.0,4.0,1.3982505798339844,0.0030908321496099234,40.0,0.999819278717041,0.999819278717041,0.999819278717041,0.00845564529299736,0.0002849999873433262,0.9795273542404175,100000.0,-0.002503409516066313,0.00038580805994570255,0.1675553321838379,5.214719772338867,0.021274566650390625,18.94609832763672,4.8333964347839355,0.7448129653930664,20.634435653686523,601.921630859375,41.10212707519531,75.33399963378906,116.4361801147461,171.76791381835938,0.17590928077697754,0.17590928077697754,0.17590928077697754,0.0
346.3302307128906,411.4422607421875,1001.0,5.0,1.3900669813156128,0.0033539398573338985,40.0,1.0004394054412842,1.0004394054412842,1.0004394054412842,0.008927339687943459,0.00028199999360367656,0.9715467691421509,120000.0,-0.003068429185077548,-0.0005650196690112352,0.14504745602607727,4.908370018005371,-0.3063497543334961,19.991344451904297,4.848250389099121,0.014853954315185547,26.12513542175293,718.9735107421875,40.131187438964844,76.87605285644531,117.00728607177734,170.9295196533203,0.2107638418674469,0.2107638418674469,0.2107638418674469,0.0
347.918212890625,408.227783203125,1001.0,6.0,1.3833789825439453,0.0032677582930773497,40.0,0.9999501705169678,0.9999501705169678,0.9999501705169678,0.00929394830018282,0.0002789999998640269,0.9650687575340271,140000.0,-0.003420271212235093,-0.0003518420271575451,0.16631980240345,5.658947944641113,0.7505779266357422,23.93698501586914,6.304405689239502,1.4561553001403809,27.4303035736084,839.545654296875,38.90523910522461,81.63534545898438,120.5406265258789,165.91915893554688,0.24560879170894623,0.24560879170894623,0.24560879170894623,0.0
367.94696044921875,386.3009338378906,1001.0,7.0,1.360034704208374,0.004344475455582142,40.0,1.0002995729446411,1.0002995729446411,1.0002995729446411,0.010287339799106121,0.00027600000612437725,0.9428076148033142,160000.0,-0.0032667270861566067,0.00015354412607848644,-0.25599801540374756,5.908270359039307,0.24932241439819336,26.8156681060791,6.568075656890869,0.2636699676513672,28.203712463378906,946.9242553710938,34.78266906738281,72.57272338867188,107.35543823242188,186.2970428466797,0.28033703565597534,0.28033703565597534,0.28033703565597534,0.0
367.5986022949219,386.5680847167969,1001.0,8.0,1.343794822692871,0.0039603617042303085,40.0,1.0001884698867798,1.0001884698867798,1.0001884698867798,0.009844064712524414,0.0002730000123847276,0.9276166558265686,180000.0,-0.0038425761740654707,-0.000575849087908864,0.23268041014671326,5.603637218475342,-0.30463314056396484,27.415544509887695,5.9292521476745605,-0.6388235092163086,32.30640411376953,1061.1292724609375,36.584232330322266,77.59355163574219,114.17784881591797,175.1653289794922,0.3149814307689667,0.3149814307689667,0.3149814307689667,0.0
345.9148864746094,414.6352233886719,1001.0,9.0,1.3370717763900757,0.0037122059147804976,40.0,1.0009392499923706,1.0009392499923706,1.0009392499923706,0.009932652115821838,0.0002699999895412475,0.9213976263999939,200000.0,-0.004079114180058241,-0.0002365380059927702,-0.14399708807468414,5.247009754180908,-0.3566274642944336,26.982667922973633,6.034729957580566,0.10547780990600586,36.37419891357422,1178.3524169921875,36.58551025390625,80.58466339111328,117.17021942138672,170.69183349609375,0.3497072160243988,0.3497072160243988,0.3497072160243988,0.0
340.6575927734375,421.4463195800781,1001.0,10.0,1.3226076364517212,0.004396642092615366,40.0,1.0020523071289062,1.0020523071289062,1.0020523071289062,0.010468779131770134,0.00026699999580159783,0.9081730842590332,220000.0,-0.004218576941639185,-0.00013946276158094406,0.13819950819015503,5.478317737579346,0.2313079833984375,28.737390518188477,5.654604434967041,-0.3801255226135254,37.15043640136719,1295.8685302734375,33.85736846923828,83.63567352294922,117.49310302734375,170.22276306152344,0.38453036546707153,0.38453036546707153,0.38453036546707153,0.0
337.6352233886719,429.2420349121094,1001.0,11.0,1.3055660724639893,0.0035859127528965473,40.0,0.9999709725379944,0.9999709725379944,0.9999709725379944,0.01007443480193615,0.0002640000020619482,0.8928238153457642,240000.0,-0.0036088537890464067,0.0006097231525927782,-0.0909220278263092,5.401507377624512,-0.07681035995483398,29.39713478088379,5.3377814292907715,-0.31682300567626953,38.57408905029297,1416.123046875,39.795257568359375,80.42495727539062,120.22026824951172,166.36129760742188,0.419468492269516,0.419468492269516,0.419468492269516,0.0
356.3501281738281,400.8232727050781,1001.0,12.0,1.2945594787597656,0.004442865494638681,40.0,0.9988073110580444,0.9988073110580444,0.9988073110580444,0.010700690560042858,0.0002610000083222985,0.8830479979515076,260000.0,-0.006016255356371403,-0.002407401567324996,0.03512713313102722,6.91824197769165,1.5167346000671387,32.83076095581055,7.022736072540283,1.6849546432495117,35.99089813232422,1535.767578125,35.66944122314453,83.94912719726562,119.61861419677734,167.19805908203125,0.45435452461242676,0.45435452461242676,0.45435452461242676,0.0
344.328369140625,417.8861389160156,1001.0,13.0,1.297304630279541,0.003856633324176073,40.0,1.0004740953445435,1.0004740953445435,1.0004740953445435,0.010196929797530174,0.0002579999854788184,0.8854746222496033,280000.0,-0.0053634848445653915,0.0006527705118060112,-0.4003560245037079,6.22592306137085,-0.6923189163208008,29.515640258789062,5.501012802124023,-1.5217232704162598,41.72969436645508,1657.3909912109375,37.5979118347168,83.99432373046875,121.5923080444336,164.4840850830078,0.48928868770599365,0.48928868770599365,0.48928868770599365,0.0
337.3444519042969,429.96600341796875,1001.0,14.0,1.289250373840332,0.004170749336481094,40.0,1.0003830194473267,1.0003830194473267,1.0003830194473267,0.010827694088220596,0.00025499999173916876,0.8783717155456543,300000.0,-0.0055578784085810184,-0.0001943935640156269,-0.23233936727046967,6.723672866821289,0.49774980545043945,31.554075241088867,7.255671977996826,1.7546591758728027,39.83512496948242,1772.1494140625,36.73936080932617,77.9840316772461,114.72344970703125,174.332275390625,0.5243245959281921,0.5243245959281921,0.5243245959281921,0.0
329.468505859375,437.0772705078125,1001.0,15.0,1.2908360958099365,0.004529085010290146,40.0,1.0005418062210083,1.0005418062210083,1.0005418062210083,0.01087471004575491,0.0002519999979995191,0.8797668218612671,320000.0,-0.005211763083934784,0.0003461153246462345,0.15936750173568726,8.206778526306152,1.4831056594848633,31.567516326904297,7.778035640716553,0.5223636627197266,42.38412094116211,1893.0389404296875,37.5930290222168,83.2645263671875,120.85761260986328,165.48399353027344,0.5594804286956787,0.5594804286956787,0.5594804286956787,0.0
321.173583984375,445.1444396972656,1001.0,16.0,1.2768831253051758,0.005000003147870302,40.0,1.0002248287200928,1.0002248287200928,1.0002248287200928,0.011727792210876942,0.00024900000425986946,0.8675771355628967,340000.0,-0.005832571070641279,-0.0006208079867064953,0.24531282484531403,4.976141452789307,-3.2306370735168457,29.807947158813477,5.569989204406738,-2.2080464363098145,45.45431900024414,2007.4261474609375,37.67011642456055,76.66551971435547,114.335693359375,174.92349243164062,0.5947761535644531,0.5947761535644531,0.5947761535644531,0.0
324.3891296386719,440.2588195800781,1001.0,17.0,1.268488883972168,0.003794805845245719,40.0,1.0008227825164795,1.0008227825164795,1.0008227825164795,0.009863195940852165,0.0002460000105202198,0.8603257536888123,360000.0,-0.0038743687327951193,0.00195820233784616,0.23586085438728333,8.720963478088379,3.7448220252990723,30.530471801757812,9.839372634887695,4.269383430480957,45.17843246459961,2130.770263671875,35.37604904174805,87.92999267578125,123.30609130859375,162.197998046875,0.63016277551651,0.63016277551651,0.63016277551651,0.0
315.3511657714844,458.7818603515625,1001.0,18.0,1.2644364833831787,0.005174502730369568,40.0,0.9999052286148071,0.9999052286148071,0.9999052286148071,0.011248952709138393,0.00024300000222865492,0.8568435311317444,380000.0,-0.006946259643882513,-0.0030718909110873938,0.03962612897157669,6.7720489501953125,-1.9489145278930664,31.606863021850586,8.173957824707031,-1.665414810180664,44.25630569458008,2235.067626953125,33.77172088623047,70.49202728271484,104.2637939453125,191.82113647460938,0.6657193303108215,0.6657193303108215,0.6657193303108215,0.0
343.3713684082031,421.6923828125,1001.0,19.0,1.2517346143722534,0.0048048002645373344,40.0,0.9989796876907349,0.9989796876907349,0.9989796876907349,0.010950806550681591,0.00023999999393709004,0.8460310101509094,400000.0,-0.0063120233826339245,0.0006342362612485886,0.16749140620231628,6.1420063972473145,-0.630042552947998,34.963932037353516,6.730458736419678,-1.4434990882873535,41.012046813964844,2358.46826171875,41.21381759643555,82.15618896484375,123.37006378173828,162.1138916015625,0.701220691204071,0.701220691204071,0.701220691204071,0.0
371.1518859863281,381.5775451660156,1001.0,20.0,1.2271435260772705,0.005786573048681021,40.0,0.9998453855514526,0.9998453855514526,0.9998453855514526,0.011765645816922188,0.00023700000019744039,0.8254870176315308,420000.0,-0.007906785234808922,-0.0015947618521749973,0.06614696234464645,6.250159740447998,0.1081533432006836,36.42502975463867,6.768299579620361,0.037840843200683594,38.24684524536133,2467.663818359375,36.950626373291016,72.20669555664062,109.1573715209961,183.22171020507812,0.7364389300346375,0.7364389300346375,0.7364389300346375,0.0
367.9753112792969,383.4048156738281,1001.0,21.0,1.2122418880462646,0.0047314041294157505,40.0,1.0012468099594116,1.0012468099594116,1.0012468099594116,0.011036756448447704,0.00023400000645779073,0.813270628452301,440000.0,-0.006569861900061369,0.0013369233347475529,0.025591261684894562,5.68449592590332,-0.5656638145446777,33.11882019042969,5.853511810302734,-0.914787769317627,43.601016998291016,2578.885498046875,36.35507583618164,74.83729553222656,111.19243621826172,179.86834716796875,0.7714237570762634,0.7714237570762634,0.7714237570762634,0.0
355.3087463378906,401.1648864746094,1001.0,22.0,1.2131606340408325,0.004467577673494816,40.0,1.0007818937301636,1.0007818937301636,1.0007818937301636,0.010882444679737091,0.00023099999816622585,0.8140171766281128,460000.0,-0.007746914401650429,-0.0011770525015890598,0.1312316656112671,6.787647247314453,1.1031513214111328,34.00735092163086,6.805864334106445,0.9523525238037109,43.24987030029297,2701.035400390625,36.479881286621094,85.6143798828125,122.09431457519531,163.8077850341797,0.8063160181045532,0.8063160181045532,0.8063160181045532,0.0
331.8910217285156,432.479248046875,1001.0,23.0,1.2022733688354492,0.004520337097346783,40.0,1.0001113414764404,1.0001113414764404,1.0001113414764404,0.010996867902576923,0.0002280000044265762,0.8052061796188354,480000.0,-0.0073820361867547035,0.00036487821489572525,0.2666943371295929,5.269244194030762,-1.5184030532836914,32.11452865600586,4.876184940338135,-1.9296793937683105,44.98417663574219,2815.276123046875,37.185367584228516,77.02800750732422,114.21343231201172,175.11074829101562,0.8413150310516357,0.8413150310516357,0.8413150310516357,0.0
336.5928039550781,425.0510559082031,1001.0,24.0,1.18701171875,0.005037895403802395,40.0,1.0013455152511597,1.0013455152511597,1.0013455152511597,0.011257439851760864,0.00022499999613501132,0.7930089831352234,500000.0,-0.006187457125633955,0.0011945790611207485,-0.17557494342327118,5.418939590454102,0.14969539642333984,33.80134963989258,5.141604900360107,0.26541996002197266,43.53118896484375,2945.73291015625,34.97922134399414,95.4375,130.41683959960938,153.35443115234375,0.8763622045516968,0.8763622045516968,0.8763622045516968,0.0
349.44647216796875,417.6762390136719,1001.0,25.0,1.1739000082015991,0.005784731823951006,40.0,1.0006117820739746,1.0006117820739746,1.0006117820739746,0.011959782801568508,0.00022200000239536166,0.78267902135849,520000.0,-0.009083477780222893,-0.0028960206545889378,-0.0442538857460022,6.140727996826172,0.7217884063720703,34.90508270263672,6.040378570556641,0.8987736701965332,41.676422119140625,3073.45654296875,36.18994140625,91.47980499267578,127.6697998046875,156.65411376953125,0.9114065170288086,0.9114065170288086,0.9114065170288086,0.0
