Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-0.1470714509487152,77.6500015258789,1000.0,0.0,1.410569667816162,0.014831616543233395,40.0,0.9990531802177429,0.9990531802177429,0.9990531802177429,0.019040195271372795,0.00029399999766610563,0.9916695952415466,20000.0,-0.016242465004324913,-0.016242465004324913,0.2004450261592865,0.004908934701234102,0.004908934701234102,0.021773381158709526,96.5015869140625,44.18827819824219,52.31308364868164,96.50139617919922,207.2509002685547
-0.11013059318065643,88.625,1000.0,1.0,1.3954190015792847,0.017053816467523575,40.0,0.9983618259429932,0.9983618259429932,0.9983618259429932,0.019913624972105026,0.0002880000101868063,0.9767962694168091,40000.0,-0.017201775684952736,-0.0009593106806278229,0.11233782768249512,0.004155274946242571,-0.0007536597549915314,0.008809994906187057,189.73680114746094,44.35544967651367,48.86613082885742,93.22161102294922,214.54254150390625
0.459321528673172,91.55999755859375,1000.0,2.0,1.3833825588226318,0.02149348147213459,15.0,0.9999920725822449,0.9999920725822449,0.9999920725822449,0.020569562911987305,0.00028199999360367656,0.9651296734809875,60000.0,-0.014719203114509583,0.0024825725704431534,0.06427474319934845,0.006683296989649534,0.0025280220434069633,0.021438898518681526,276.8545837402344,44.51994323730469,42.58366012573242,87.10363006591797,229.61155700683594
1.8801443576812744,121.0,1000.0,3.0,1.3480210304260254,0.021673079580068588,24.0,0.9987823963165283,0.9987823963165283,0.9987823963165283,0.021195892244577408,0.00027600000612437725,0.9316053986549377,80000.0,-0.016308071091771126,-0.0015888679772615433,0.16382990777492523,0.010442586615681648,0.003759289626032114,0.08024851977825165,350.3087463378906,44.747737884521484,28.692890167236328,73.44065856933594,272.3287353515625
3.6512343883514404,98.0999984741211,1000.0,4.0,1.3119934797286987,0.020563539117574692,22.0,0.9993143677711487,0.9993143677711487,0.9993143677711487,0.019964054226875305,0.0002699999895412475,0.8986104726791382,100000.0,-0.01852240413427353,-0.0022143330425024033,-0.18015187978744507,0.01352693047374487,0.003084343858063221,0.152845099568367,424.9644775390625,44.48838806152344,30.15458106994629,74.64299774169922,267.94207763671875
5.355428695678711,79.19999694824219,1000.0,5.0,1.281774640083313,0.020276159048080444,25.0,0.9997203350067139,0.9997203350067139,0.9997203350067139,0.020270971581339836,0.0002640000020619482,0.8718428015708923,120000.0,-0.020046435296535492,-0.0015240311622619629,0.029578983783721924,0.013769522309303284,0.00024259183555841446,0.2200733870267868,500.0422668457031,47.391029357910156,27.672391891479492,75.0634536743164,266.4412536621094
7.074325084686279,80.86000061035156,1000.0,6.0,1.2466979026794434,0.02064589597284794,22.0,0.9999869465827942,0.9999869465827942,0.9999869465827942,0.02011759765446186,0.0002579999854788184,0.8418081998825073,140000.0,-0.020023806020617485,2.2629275918006897e-05,0.188163623213768,0.01664915680885315,0.0028796344995498657,0.3151765465736389,570.88720703125,47.33274841308594,23.500566482543945,70.83334350585938,282.3529052734375
9.047037124633789,71.0,1000.0,7.0,1.2139301300048828,0.02030554786324501,25.0,0.9983000755310059,0.9983000755310059,0.9983000755310059,0.020591508597135544,0.0002519999979995191,0.814666748046875,160000.0,-0.023280024528503418,-0.003256218507885933,-0.0011836085468530655,0.01837075874209404,0.0017216019332408905,0.44712090492248535,647.7874145507812,47.217960357666016,29.670652389526367,76.88865661621094,260.11639404296875
10.236021041870117,69.5199966430664,1000.0,8.0,1.1838160753250122,0.02218754030764103,25.0,0.9987356662750244,0.9987356662750244,0.9987356662750244,0.02003221958875656,0.0002460000105202198,0.7905036807060242,180000.0,-0.022582883015275,0.0006971415132284164,-0.023179329931735992,0.01719973422586918,-0.0011710245162248611,0.4978627860546112,721.7929077148438,44.301944732666016,29.691638946533203,73.99361419677734,270.2936096191406
11.198078155517578,63.36000061035156,1000.0,9.0,1.1556236743927002,0.02050311677157879,22.0,0.9993083477020264,0.9993083477020264,0.9993083477020264,0.020018741488456726,0.00023999999393709004,0.7685308456420898,200000.0,-0.0208640955388546,0.0017187874764204025,-0.1800026297569275,0.017691152170300484,0.0004914179444313049,0.5926588773727417,791.8594970703125,43.94976043701172,26.104896545410156,70.0546875,285.49127197265625
12.05413818359375,69.30000305175781,1000.0,10.0,1.1274505853652954,0.02024751901626587,20.0,0.9997701048851013,0.9997701048851013,0.9997701048851013,0.02052995376288891,0.00023400000645779073,0.747202455997467,220000.0,-0.022560538724064827,-0.001696443185210228,-0.2491576075553894,0.019764473661780357,0.0020733214914798737,0.7052545547485352,860.0672607421875,44.14550018310547,24.050495147705078,68.1960220336914,293.2722473144531
13.046395301818848,72.80000305175781,1000.0,11.0,1.1034042835235596,0.021342996507883072,22.0,0.9993897676467896,0.9993897676467896,0.9993897676467896,0.02058853954076767,0.0002280000044265762,0.7294963598251343,240000.0,-0.02592954784631729,-0.0033690091222524643,-0.0870993435382843,0.018405083566904068,-0.0013593900948762894,0.7952173352241516,930.4362182617188,44.15779113769531,26.20061683654785,70.35843658447266,284.25872802734375
14.097210884094238,66.91999816894531,1000.0,12.0,1.0837557315826416,0.020241690799593925,15.0,0.9985636472702026,0.9985636472702026,0.9985636472702026,0.019235391169786453,0.00022200000239536166,0.715319812297821,260000.0,-0.020503317937254906,0.0054262299090623856,-0.09709271043539047,0.023526066914200783,0.005120983347296715,0.8994044065475464,990.3042602539062,43.99843978881836,15.857574462890625,59.856040954589844,334.1350402832031
15.261789321899414,63.97999954223633,1000.0,13.0,1.059455156326294,0.0203597079962492,19.0,0.9960989356040955,0.9960989356040955,0.9960989356040955,0.01985914818942547,0.00021600000036414713,0.6982041001319885,280000.0,-0.022754162549972534,-0.0022508446127176285,0.3176534175872803,0.02302457019686699,-0.0005014967173337936,1.0219727754592896,1057.249755859375,46.95280838012695,19.98177146911621,66.93461608886719,298.7990417480469
15.59473991394043,57.58000183105469,1000.0,14.0,1.0347143411636353,0.024496255442500114,19.0,0.9998399019241333,0.9998399019241333,0.9998399019241333,0.01984088309109211,0.0002099999983329326,0.6811206340789795,300000.0,-0.021191846579313278,0.001562315970659256,0.28153398633003235,0.022356852889060974,-0.000667717307806015,1.078697919845581,1124.0274658203125,46.78748321533203,19.978397369384766,66.76590728759766,299.5540771484375
16.57971954345703,58.79999923706055,1000.0,15.0,1.011664628982544,0.020647414028644562,18.0,0.9984131455421448,0.9984131455421448,0.9984131455421448,0.019917136058211327,0.00020399999630171806,0.6656376123428345,320000.0,-0.022649386897683144,-0.0014575403183698654,0.18662266433238983,0.02326487936079502,0.0009080264717340469,1.2246427536010742,1189.8927001953125,43.92458724975586,21.929763793945312,65.85437774658203,303.70037841796875
17.95575714111328,65.23999786376953,1000.0,16.0,0.9988841414451599,0.020041823387145996,17.0,0.9983918070793152,0.9983918070793152,0.9983918070793152,0.02015230804681778,0.00019799999427050352,0.6571545004844666,340000.0,-0.022358164191246033,0.0002912227064371109,0.26546233892440796,0.022876322269439697,-0.0003885570913553238,1.3114683628082275,1254.54736328125,43.767852783203125,20.87249183654785,64.64037322998047,309.4041748046875
18.947389602661133,65.33999633789062,1000.0,17.0,0.9773699641227722,0.021569479256868362,17.0,0.9990348219871521,0.9990348219871521,0.9990348219871521,0.019895628094673157,0.00019200000679120421,0.6432340145111084,360000.0,-0.022427603602409363,-6.943941116333008e-05,0.23256751894950867,0.026259807869791985,0.0033834856003522873,1.4660106897354126,1319.201904296875,43.73012924194336,20.912952423095703,64.64311218261719,309.39105224609375
19.51193618774414,64.5999984741211,1000.0,18.0,0.9534755349159241,0.022748403251171112,17.0,0.9980611205101013,0.9980611205101013,0.9980611205101013,0.02023797668516636,0.00018600000475998968,0.627993106842041,380000.0,-0.021664973348379135,0.0007626302540302277,0.2202371507883072,0.02585802599787712,-0.0004017818719148636,1.531014084815979,1380.992431640625,43.77722930908203,18.001991271972656,61.77925109863281,323.7332763671875
19.940288543701172,65.63999938964844,1000.0,19.0,0.9325190782546997,0.02146655134856701,19.0,0.9968786239624023,0.9968786239624023,0.9968786239624023,0.020601408556103706,0.00018000000272877514,0.6149666905403137,400000.0,-0.02249346673488617,-0.0008284933865070343,0.04676574468612671,0.026471097022294998,0.0006130710244178772,1.6356749534606934,1447.5311279296875,46.64186477661133,19.886152267456055,66.52803802490234,300.6251220703125
20.985055923461914,51.959999084472656,1000.0,20.0,0.9109388589859009,0.021083015948534012,16.0,0.9988234639167786,0.9988234639167786,0.9988234639167786,0.020017433911561966,0.0001740000006975606,0.6019242405891418,420000.0,-0.020917052403092384,0.001576414331793785,0.13536661863327026,0.02555876038968563,-0.0009123366326093674,1.7370216846466064,1510.8255615234375,46.463687896728516,16.819368362426758,63.28308868408203,316.0401916503906
21.496379852294922,46.02000045776367,1000.0,21.0,0.894850492477417,0.020436720922589302,20.0,0.9965841174125671,0.9965841174125671,0.9965841174125671,0.019935203716158867,0.00016799999866634607,0.5923500657081604,440000.0,-0.02213495969772339,-0.0012179072946310043,-0.02626858651638031,0.02583206631243229,0.0002733059227466583,1.7991605997085571,1578.50146484375,43.81636428833008,23.848125457763672,67.66452026367188,295.5758972167969
21.714553833007812,50.2599983215332,1000.0,22.0,0.8806989789009094,0.020293263718485832,22.0,0.9982143044471741,0.9982143044471741,0.9982143044471741,0.020198466256260872,0.00016199999663513154,0.5840126872062683,460000.0,-0.024473203346133232,-0.0023382436484098434,0.08427035808563232,0.02249215915799141,-0.00333990715444088,1.871910572052002,1648.43798828125,43.84326171875,26.07105255126953,69.91434478759766,286.0643310546875
22.18964385986328,52.599998474121094,1000.0,23.0,0.8549966216087341,0.020026622340083122,17.0,0.9988074898719788,0.9988074898719788,0.9988074898719788,0.019575344398617744,0.000155999994603917,0.5692504048347473,480000.0,-0.021680789068341255,0.002792414277791977,0.13723307847976685,0.022521544247865677,2.9385089874267578e-05,1.9318926334381104,1712.9208984375,43.7266731262207,20.744237899780273,64.47093963623047,310.21728515625
22.111251831054688,58.5,1000.0,24.0,0.8391339778900146,0.020031481981277466,18.0,0.997649610042572,0.997649610042572,0.997649610042572,0.019927427172660828,0.0001500000071246177,0.5603203773498535,500000.0,-0.022076809778809547,-0.00039602071046829224,0.03230111300945282,0.023886093869805336,0.0013645496219396591,1.9272865056991577,1778.5775146484375,43.89925003051758,21.746431350708008,65.64570617675781,304.665771484375
22.597490310668945,53.599998474121094,1000.0,25.0,0.8165562748908997,0.020941000431776047,19.0,0.9983042478561401,0.9983042478561401,0.9983042478561401,0.020143017172813416,0.00014400000509340316,0.5480278134346008,520000.0,-0.022557534277439117,-0.00048072449862957,-0.15034322440624237,0.021987291052937508,-0.0018988028168678284,2.039891242980957,1845.072021484375,43.701602935791016,22.781448364257812,66.48307800292969,300.82843017578125
22.972515106201172,52.040000915527344,1000.0,26.0,0.7932271361351013,0.021436307579278946,19.0,0.9971072673797607,0.9971072673797607,0.9971072673797607,0.020176121965050697,0.00013800000306218863,0.5355613827705383,540000.0,-0.023481793701648712,-0.0009242594242095947,0.11358797550201416,0.024797674268484116,0.002810383215546608,2.0105886459350586,1908.8084716796875,43.79969787597656,19.925395965576172,63.72512435913086,313.84796142578125
22.904617309570312,58.79999923706055,1000.0,27.0,0.7678302526473999,0.02092163637280464,21.0,1.0005444288253784,1.0005444288253784,1.0005444288253784,0.01981455273926258,0.0001320000010309741,0.522291362285614,560000.0,-0.02301679737865925,0.0004649963229894638,0.09448815137147903,0.019564907997846603,-0.005232766270637512,2.081792116165161,1977.89892578125,46.717281341552734,22.362079620361328,69.07938385009766,289.52197265625
23.077964782714844,56.15999984741211,1000.0,28.0,0.7578810453414917,0.02026158943772316,20.0,0.9974976181983948,0.9974976181983948,0.9974976181983948,0.020362623035907745,0.00012599999899975955,0.517238438129425,580000.0,-0.023547090590000153,-0.0005302932113409042,0.3175005614757538,0.02345293015241623,0.003888022154569626,2.1430139541625977,2045.4937744140625,46.62850570678711,20.955066680908203,67.58360290527344,295.9297790527344
23.234373092651367,64.0999984741211,1000.0,29.0,0.7454779148101807,0.020897123962640762,21.0,0.9982702732086182,0.9982702732086182,0.9982702732086182,0.01969645544886589,0.00011999999696854502,0.5110304951667786,600000.0,-0.023937338963150978,-0.0003902483731508255,0.0190526582300663,0.02199392579495907,-0.001459004357457161,2.1565284729003906,2114.140625,46.73517608642578,21.90070915222168,68.63591766357422,291.3926086425781
23.30413818359375,64.86000061035156,1000.0,30.0,0.7279651761054993,0.02034994587302208,22.0,0.9990109801292419,0.9990109801292419,0.9990109801292419,0.019799940288066864,0.0001140000022132881,0.5022937059402466,620000.0,-0.023491455242037773,0.00044588372111320496,-0.061460163444280624,0.020658425986766815,-0.0013354998081922531,2.1866838932037354,2183.748291015625,46.63257598876953,22.964780807495117,69.59738159179688,287.36712646484375
23.545516967773438,57.08000183105469,1000.0,31.0,0.7048166990280151,0.02017281763255596,24.0,0.9984114170074463,0.9984114170074463,0.9984114170074463,0.019449833780527115,0.00010800000018207356,0.49098920822143555,640000.0,-0.024638282135128975,-0.0011468268930912018,-0.13570022583007812,0.01946956478059292,-0.0011888612061738968,2.2154757976531982,2255.278564453125,46.59798812866211,24.919496536254883,71.51750946044922,279.65179443359375
23.876113891601562,51.939998626708984,1000.0,32.0,0.6874090433120728,0.020296528935432434,19.0,0.9980597496032715,0.9980597496032715,0.9980597496032715,0.019327709451317787,0.00010199999815085903,0.48260900378227234,660000.0,-0.02423783577978611,0.000400446355342865,-0.17453989386558533,0.021697496995329857,0.0022279322147369385,2.2192888259887695,2321.677490234375,46.623802185058594,19.76345443725586,66.38729858398438,301.262451171875
23.81334686279297,48.2400016784668,1000.0,33.0,0.6715468764305115,0.02071954868733883,29.0,0.9966639876365662,0.9966639876365662,0.9966639876365662,0.02037435956299305,9.600000339560211e-05,0.4751560688018799,680000.0,-0.024441128596663475,-0.0002032928168773651,-0.15757717192173004,0.022243574261665344,0.0005460772663354874,2.2624752521514893,2398.72802734375,43.85147476196289,33.187381744384766,77.03887939453125,259.6091613769531
24.076251983642578,46.0,1000.0,34.0,0.6564345955848694,0.020750781521201134,24.0,0.9977119565010071,0.9977119565010071,0.9977119565010071,0.01988842338323593,9.000000136438757e-05,0.46783095598220825,700000.0,-0.024008968845009804,0.00043215975165367126,0.22667820751667023,0.020663922652602196,-0.0015796516090631485,2.309596300125122,2470.459228515625,46.64091491699219,25.078048706054688,71.718994140625,278.86614990234375
24.213672637939453,47.29999923706055,1000.0,35.0,0.6352014541625977,0.02087484300136566,23.0,0.9976254105567932,0.9976254105567932,0.9976254105567932,0.01973463036119938,8.399999933317304e-05,0.4582005441188812,720000.0,-0.02417270466685295,-0.00016373582184314728,0.2633956968784332,0.019237415865063667,-0.0014265067875385284,2.3138442039489746,2541.311279296875,46.82041549682617,24.01902961730957,70.8394775390625,282.3284606933594
24.434324264526367,51.7599983215332,1000.0,36.0,0.611157238483429,0.020053310319781303,28.0,0.997692883014679,0.997692883014679,0.997692883014679,0.019564272835850716,7.79999973019585e-05,0.44750067591667175,740000.0,-0.026504268869757652,-0.0023315642029047012,-0.24288280308246613,0.01868288777768612,-0.0005545280873775482,2.3403618335723877,2620.04833984375,46.67655944824219,32.04901885986328,78.72560119628906,254.0469512939453
24.3881893157959,49.560001373291016,1000.0,37.0,0.585135817527771,0.02015053667128086,28.0,0.9988769292831421,0.9988769292831421,0.9988769292831421,0.019244791939854622,7.200000254670158e-05,0.43620243668556213,760000.0,-0.02561243809759617,0.0008918307721614838,-0.026877805590629578,0.021047528833150864,0.0023646410554647446,2.3540210723876953,2695.999267578125,43.86353302001953,32.07566833496094,75.9392318725586,263.3684997558594
24.406835556030273,54.13999938964844,1000.0,38.0,0.5645416378974915,0.020011693239212036,30.0,0.9990488886833191,0.9990488886833191,0.9990488886833191,0.019376570358872414,6.600000051548705e-05,0.42739081382751465,780000.0,-0.026788542047142982,-0.001176103949546814,0.31449952721595764,0.019766204059123993,-0.0012813247740268707,2.3725244998931885,2773.859375,43.75764846801758,34.089908599853516,77.84757995605469,256.91229248046875
24.133790969848633,54.400001525878906,1000.0,39.0,0.5427042245864868,0.021403005346655846,38.0,0.9977395534515381,0.9977395534515381,0.9977395534515381,0.01970626600086689,5.999999848427251e-05,0.41815119981765747,800000.0,-0.02890855446457863,-0.002120012417435646,0.06699299067258835,0.02043795958161354,0.0006717555224895477,2.3615164756774902,2863.775634765625,43.83159255981445,46.07224655151367,89.90386199951172,222.45985412597656
24.16164779663086,63.31999969482422,1000.0,40.0,0.5256128907203674,0.020005829632282257,36.0,0.9979791045188904,0.9979791045188904,0.9979791045188904,0.019372163340449333,5.400000009103678e-05,0.410936564207077,820000.0,-0.02741084061563015,0.0014977138489484787,-0.18805843591690063,0.02042411081492901,-1.3848766684532166e-05,2.4143052101135254,2947.934326171875,43.78257369995117,40.36293411254883,84.14553833007812,237.6834259033203
24.750707626342773,53.459999084472656,1000.0,41.0,0.512399435043335,0.019249428063631058,40.0,0.9971181154251099,0.9971181154251099,0.9971181154251099,0.018841799348592758,4.8000001697801054e-05,0.4054497182369232,840000.0,-0.02643427439033985,0.0009765662252902985,-0.08409655839204788,0.021875882521271706,0.0014517717063426971,2.430751085281372,3039.23974609375,43.883731842041016,47.40855407714844,91.29231262207031,219.0764923095703
24.8900089263916,56.0,1000.0,42.0,0.49542397260665894,0.019055306911468506,40.0,1.0000317096710205,1.0000317096710205,1.0000317096710205,0.018712136894464493,4.199999966658652e-05,0.3986354172229767,860000.0,-0.027820253744721413,-0.0013859793543815613,0.13685493171215057,0.019277354702353477,-0.002598527818918228,2.447611093521118,3127.555419921875,43.80726623535156,44.49457931518555,88.30187225341797,226.49575805664062
24.874677658081055,55.18000030517578,1000.0,43.0,0.477911114692688,0.017613304778933525,40.0,0.9990367889404297,0.9990367889404297,0.9990367889404297,0.018276548013091087,3.600000127335079e-05,0.3919024169445038,880000.0,-0.026058536022901535,0.0017617177218198776,-0.015738751739263535,0.02036932297050953,0.0010919682681560516,2.421306610107422,3218.928466796875,43.91596984863281,47.44377899169922,91.35977935791016,218.9147186279297
24.43328857421875,60.040000915527344,1000.0,44.0,0.46147072315216064,0.015030424110591412,40.0,1.002097725868225,1.002097725868225,1.002097725868225,0.01686905510723591,2.9999999242136255e-05,0.38590750098228455,900000.0,-0.0219696294516325,0.004088906571269035,0.3291696012020111,0.01988203451037407,-0.0004872884601354599,2.4261624813079834,3307.183349609375,43.77791213989258,44.463680267333984,88.24162292480469,226.65042114257812
24.76592254638672,58.68000030517578,1000.0,45.0,0.4437772333621979,0.013785003684461117,40.0,0.9972094893455505,0.9972094893455505,0.9972094893455505,0.016425132751464844,2.4000000848900527e-05,0.3791279196739197,920000.0,-0.02364826202392578,-0.0016786325722932816,0.025840958580374718,0.02113569714128971,0.0012536626309156418,2.441211223602295,3398.6904296875,43.98752212524414,47.505855560302734,91.49340057373047,218.59500122070312
25.264970779418945,51.31999969482422,1000.0,46.0,0.4301733672618866,0.012235713191330433,40.0,0.9992020726203918,0.9992020726203918,0.9992020726203918,0.015735920518636703,1.8000000636675395e-05,0.3739541471004486,940000.0,-0.02269989810883999,0.0009483639150857925,-0.4060070216655731,0.019130755215883255,-0.002004941925406456,2.441871404647827,3487.115234375,43.80976104736328,44.601356506347656,88.41114807128906,226.2158203125
25.253498077392578,52.29999923706055,1000.0,47.0,0.41784998774528503,0.010721594095230103,40.0,0.9995043873786926,0.9995043873786926,0.9995043873786926,0.014163076877593994,1.2000000424450263e-05,0.369326651096344,960000.0,-0.021101394668221474,0.001598503440618515,-0.24442356824874878,0.018382810056209564,-0.0007479451596736908,2.457542657852173,3578.495849609375,46.85987091064453,44.50761032104492,91.36750793457031,218.8961944580078
25.313291549682617,46.060001373291016,1000.0,48.0,0.40849146246910095,0.008421257138252258,40.0,0.9978318810462952,0.9978318810462952,0.9978318810462952,0.012850902043282986,6.000000212225132e-06,0.3657799959182739,980000.0,-0.0170744676142931,0.004026927053928375,-0.023040153086185455,0.017902053892612457,-0.00048075616359710693,2.497035026550293,3666.79638671875,43.80697250366211,44.48005676269531,88.28705596923828,226.5337677001953
25.197227478027344,49.70000076293945,1000.0,49.0,0.4021163284778595,0.006092672236263752,40.0,1.000072717666626,1.000072717666626,1.000072717666626,0.011614671908318996,0.0,0.36341920495033264,1000000.0,-0.012879240326583385,0.004195227287709713,0.2907531261444092,0.01920517534017563,0.0013031214475631714,2.4892122745513916,3758.707763671875,46.7097053527832,45.18828201293945,91.89801025390625,217.632568359375
